"PlayerIDP","PLocID","PlayerIDLS","SnapLocID","PDate","Snaptime","OP","H2F","Hang","Distance","Efficiency","Height","Weight","Practice","Game","precipitation","Wind","Grass","Turf","Temp"
96,2,41,2,-1.24403059019802,-0.978701476390007,-0.391028538837033,-0.0102759298403866,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,1.45950519596893
96,2,41,1,-1.24403059019802,-0.978701476390007,-0.445640541518492,-0.0756861755550891,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,1.45950519596893
96,2,41,1,-1.24403059019802,-0.272003857094436,-0.172580528111196,-0.0756861755550891,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,1.45950519596893
61,2,98,2,-1.24403059019802,1.1413913814967,0.373539498703399,-0.0756861755550891,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,1.45950519596893
61,2,98,2,-1.24403059019802,0.293354238342021,0.209703490659022,0.120544561589018,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,1.45950519596893
61,2,98,2,-1.24403059019802,0.858712333778476,0.865047522836536,0.643826527306637,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,1.45950519596893
96,3,41,1,-1.12259911707637,-0.696022428671778,-0.773312557607249,-0.598968141272709,-0.719972394357251,-0.593317768266689,1,NA,NA,1,0,-0.410174953068394,1.83948318956732,1,0,0.976097069495295
96,2,41,1,-1.12259911707637,-0.554682904812664,-0.117968525429735,0.120544561589018,0.952103715231659,1.75399889673941,1,NA,NA,1,0,-0.410174953068394,1.83948318956732,1,0,0.976097069495295
96,2,41,1,-1.12259911707637,-0.837361952530893,-0.227192530792654,0.120544561589018,0.468081683508554,1.06361164232585,1,NA,NA,1,0,-0.410174953068394,1.83948318956732,1,0,0.976097069495295
61,3,98,1,-1.12259911707637,0.717372809919364,0.42815150138486,0.185954807303721,-0.389957372727861,0.235146937029581,1,NA,NA,1,0,-0.410174953068394,1.83948318956732,1,0,0.976097069495295
61,2,41,1,-1.09224124879596,-0.837361952530893,0.045867482614642,0.447595790162531,-0.389957372727861,-0.869472670032113,1,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
61,2,41,2,-1.09224124879596,-0.696022428671778,-0.063356522748277,0.251365053018424,1.5241297527226,0.511301838795004,1,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
61,2,41,1,-1.09224124879596,-0.696022428671778,-0.227192530792654,0.055134315874316,0.446080682066594,-1.28370502268025,0,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
61,1,41,2,-1.09224124879596,-0.554682904812664,1.68422756305843,2.2790826701742,0.534084687834432,-1.97409227709381,0,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
96,3,98,2,-1.09224124879596,0.717372809919364,1.57500355769551,1.55956996731247,1.41412474551281,1.20168909320856,1,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
96,3,98,2,-1.09224124879596,0.293354238342021,0.482763504066318,0.447595790162531,1.08410972388342,0.511301838795004,1,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
96,3,98,2,-1.09224124879596,1.1413913814967,0.701211514792156,0.316775298733126,1.17211372965125,1.33976654409127,1,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
96,1,98,3,-1.09224124879596,0.858712333778476,0.26431549334048,-0.0756861755550891,0.996105718115579,1.06361164232585,1,NA,NA,1,0,-0.317183234256313,0.470623172150991,0,1,0.253340669874868
96,2,41,1,-1.03152551223513,-3.52281290585406,-2.57550864609541,-1.44930133556384,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,2,41,1,-1.03152551223513,-2.67477576269938,-2.46628464073249,-1.71094231842265,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,2,41,1,-1.03152551223513,-3.38147338199495,-2.41167263805103,-1.31848084413444,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,2,98,3,-1.03152551223513,-1.9680781434038,-1.04637257101455,-0.337327158413899,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,2,98,3,-1.03152551223513,-1.82673861954469,-1.48326859246622,-0.926019369846222,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,2,98,3,-1.03152551223513,-1.82673861954469,-1.31943258442184,-0.729788632702114,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,2,41,1,-1.03152551223513,-3.38147338199495,-2.90318066218417,-1.90717305556676,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,3,41,1,-1.03152551223513,-0.696022428671778,1.19271953892529,1.75580070445658,0.688091697928148,-0.317162866501266,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,3,41,1,-1.03152551223513,-0.837361952530893,0.482763504066318,0.97087775588015,0.996105718115579,0.097069486146869,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,1,98,3,-1.03152551223513,0.576033286060249,1.13810753624383,1.10169824730955,0.512083686392473,0.925534191443139,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,1,98,2,-1.03152551223513,0.717372809919364,1.02888353088091,0.905467510165447,-0.015940348214552,-0.179085415618554,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,3,41,3,-1.03152551223513,-3.24013385813583,-2.68473265145833,-1.71094231842265,1.12811172676733,0.511301838795004,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,3,41,1,-1.03152551223513,-3.38147338199495,-3.01240466754709,-2.03799354699616,0.160067663321123,0.649379289677716,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,1,98,3,-1.03152551223513,-1.68539909568558,-1.86555261123644,-1.44930133556384,0.644089695044229,-0.593317768266689,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,1,98,1,-1.03152551223513,-2.67477576269938,-2.46628464073249,-1.71094231842265,-0.477961378495698,-0.731395219149401,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,1,41,1,-1.03152551223513,-0.837361952530893,0.42815150138486,0.905467510165447,0.754094702254025,-0.179085415618554,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,3,41,1,-1.03152551223513,-0.696022428671778,0.755823517473617,1.23251873873896,0.490082684950513,-1.83601482621109,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,3,98,1,-1.03152551223513,0.152014714482907,0.318927496021941,0.316775298733126,-0.939982408776844,-1.00755012091482,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,3,98,2,-1.03152551223513,0.858712333778476,0.755823517473617,0.513006035877232,0.27007267053092,0.511301838795004,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,1,41,1,-1.03152551223513,-3.38147338199495,-2.52089664341395,-1.44930133556384,-0.389957372727861,-1.00755012091482,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,2,41,1,-1.03152551223513,-3.52281290585406,-2.57550864609541,-1.44930133556384,0.314074673414839,-0.317162866501266,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,1,98,1,-1.03152551223513,-1.68539909568558,-2.19322462732519,-1.84176280985206,0.27007267053092,-0.317162866501266,1,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
61,1,98,1,-1.03152551223513,-1.40272004796735,-2.35706063536957,-2.16881403842557,-1.51200844626779,-1.14562757179754,0,NA,NA,1,0,-0.410174953068394,0.744395175634256,0,1,0.394688075276516
96,2,41,1,-1.00116764395472,-3.52281290585406,-2.68473265145833,-1.58012182699325,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,2,98,2,-1.00116764395472,-2.25075719112203,-1.97477661659936,-1.31848084413444,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
96,2,41,1,-1.00116764395472,-0.130664333235322,0.865047522836536,1.10169824730955,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,2,98,2,-1.00116764395472,0.576033286060249,0.755823517473617,0.643826527306637,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
96,3,41,1,-1.00116764395472,-0.978701476390007,0.155091487977561,0.643826527306637,0.182068664763083,-1.00755012091482,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,3,98,1,-1.00116764395472,0.717372809919364,0.318927496021941,0.055134315874316,0.776095703695985,-1.28370502268025,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
96,2,41,1,-1.00116764395472,-0.130664333235322,0.591987509429237,0.774647018736042,0.446080682066594,-1.00755012091482,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,2,98,1,-1.00116764395472,0.434693762201135,0.755823517473617,0.70923677302134,0.57808669071835,-0.593317768266689,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
96,2,41,1,-1.00116764395472,-3.24013385813583,-2.84856865950271,-1.90717305556676,0.996105718115579,1.06361164232585,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,2,98,1,-1.00116764395472,-1.9680781434038,-2.19322462732519,-1.71094231842265,0.380077677740717,1.20168909320856,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,1,58,3,-1.00116764395472,0.717372809919364,0.865047522836536,0.70923677302134,-0.169947358308267,-0.0410079647358427,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,1,58,2,-1.00116764395472,0.434693762201135,0.26431549334048,0.120544561589018,0.952103715231659,1.06361164232585,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,1,58,1,-1.00116764395472,0.858712333778476,1.02888353088091,0.840057264450745,-0.015940348214552,-0.0410079647358427,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,1,58,3,-1.00116764395472,0.717372809919364,0.646599512110698,0.447595790162531,0.446080682066594,0.235146937029581,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,2,58,1,-1.00116764395472,0.434693762201135,0.42815150138486,0.316775298733126,1.72213876570024,1.20168909320856,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
61,1,58,1,-1.00116764395472,0.293354238342021,0.482763504066318,0.447595790162531,1.41412474551281,1.47784399497399,1,NA,NA,1,0,-0.410174953068394,-1.71955285571513,0,1,0.587862862658768
96,2,41,1,-0.940451907393888,-0.554682904812664,-0.117968525429735,0.120544561589018,0.9301027137897,1.20168909320856,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
61,2,58,2,-0.940451907393888,0.858712333778476,-0.063356522748277,-0.468147649843304,1.87614577579395,0.511301838795004,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
96,2,41,1,-0.940451907393888,-0.978701476390007,0.646599512110698,1.23251873873896,0.24807166908896,-0.455240317383978,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
96,3,41,1,-0.940451907393888,-2.10941766726292,-2.08400062196228,-1.51471158127854,0.644089695044229,1.33976654409127,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
61,3,58,3,-0.940451907393888,0.434693762201135,0.810435520155075,0.774647018736042,0.160067663321123,0.511301838795004,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
96,2,41,2,-0.940451907393888,-0.554682904812664,0.482763504066318,0.840057264450745,-1.26999743040623,0.649379289677716,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
61,1,98,3,-0.940451907393888,0.293354238342021,0.865047522836536,0.905467510165447,-1.40200343905799,-0.179085415618554,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,0.862076829137966
61,1,58,3,-0.910094039113474,1.28273090535582,0.755823517473617,0.316775298733126,-0.587966385705495,-1.14562757179754,0,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,1,58,1,-0.910094039113474,0.858712333778476,-0.172580528111196,-0.598968141272709,0.644089695044229,-0.869472670032113,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,2,58,2,-0.910094039113474,0.293354238342021,0.537375506747779,0.513006035877232,-0.76397439724117,0.649379289677716,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,2,58,3,-0.910094039113474,0.717372809919364,0.919659525517994,0.774647018736042,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
96,2,41,1,-0.910094039113474,-0.978701476390007,0.373539498703399,0.905467510165447,-1.75401946212934,1.20168909320856,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,2,98,2,-0.910094039113474,0.717372809919364,0.318927496021941,0.055134315874316,0.27007267053092,0.511301838795004,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
96,3,41,1,-0.910094039113474,-0.978701476390007,-0.336416536155573,0.055134315874316,1.34812174118693,-2.11216972797652,0,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,3,98,2,-0.910094039113474,0.293354238342021,1.02888353088091,1.10169824730955,0.446080682066594,-1.28370502268025,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
96,2,41,1,-0.910094039113474,-3.66415242971317,-3.06701667022855,-1.97258330128146,-1.42400444049995,-0.0410079647358427,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,2,98,2,-0.910094039113474,-1.82673861954469,-1.53788059514768,-0.991429615560924,-0.851978403009007,0.097069486146869,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,3,98,1,-0.910094039113474,-2.81611528655849,-2.73934465413979,-1.97258330128146,0.160067663321123,2.30630870027026,1,NA,NA,1,0,-0.0149601481170495,0.744395175634256,0,1,0.917673475262613
61,3,58,3,-0.819020434272233,0.293354238342021,-0.172580528111196,-0.337327158413899,-0.169947358308267,0.097069486146869,1,NA,NA,1,0,0.287262938022214,1.29193918260079,0,1,0.16853222663388
96,2,41,3,-0.78866256599182,-0.554682904812664,0.100479485296103,0.382185544447829,-0.587966385705495,0.649379289677716,1,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
96,2,41,1,-0.78866256599182,-1.12004100024912,-0.172580528111196,0.120544561589018,1.48012774983868,2.03015379850483,1,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
96,2,41,1,-0.78866256599182,-0.554682904812664,-0.117968525429735,0.382185544447829,2.09615579021355,2.16823124938754,1,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
96,3,41,2,-0.78866256599182,-0.554682904812664,0.100479485296103,-0.141096421269792,-2.15003748808461,-1.55985992444567,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
61,1,58,1,-0.78866256599182,0.717372809919364,0.155091487977561,-0.0102759298403866,0.446080682066594,1.33976654409127,1,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
61,1,58,3,-0.78866256599182,-0.130664333235322,-0.063356522748277,-0.0102759298403866,0.0500626561113266,1.6159214458567,1,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
61,2,58,2,-0.78866256599182,0.858712333778476,0.318927496021941,0.055134315874316,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
61,2,58,2,-0.78866256599182,0.293354238342021,0.155091487977561,0.055134315874316,-1.0719884174286,0.787456740560427,1,NA,NA,1,0,-0.410174953068394,0.470623172150991,0,1,-0.292260314975494
96,1,41,1,-0.667231092870165,-1.26138052410823,-0.336416536155573,0.185954807303721,-1.26999743040623,-0.317162866501266,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
96,3,41,1,-0.667231092870165,-0.696022428671778,-0.00874452006681625,-0.533557895558007,-1.13799142175448,-0.455240317383978,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
96,2,41,1,-0.667231092870165,-1.26138052410823,-0.172580528111196,-0.141096421269792,0.996105718115579,0.649379289677716,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
61,2,98,1,-0.667231092870165,1.1413913814967,0.373539498703399,0.905467510165447,0.0500626561113266,0.787456740560427,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
61,1,98,2,-0.667231092870165,-0.130664333235322,-0.00874452006681625,0.055134315874316,0.0500626561113266,1.20168909320856,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
96,2,41,2,-0.667231092870165,-0.978701476390007,0.318927496021941,0.643826527306637,-0.939982408776844,-0.455240317383978,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
96,2,41,3,-0.667231092870165,-0.130664333235322,-0.117968525429735,-0.271916912699197,0.534084687834432,0.373224387912292,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
96,3,41,2,-0.667231092870165,-0.554682904812664,0.318927496021941,0.251365053018424,1.41412474551281,0.511301838795004,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
61,2,98,2,-0.667231092870165,0.293354238342021,0.701211514792156,0.70923677302134,0.0940646589952453,-0.455240317383978,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
61,3,98,1,-0.667231092870165,0.293354238342021,0.155091487977561,0.055134315874316,0.996105718115579,0.235146937029581,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,0.693402258691999
61,2,58,3,-0.636873224589751,0.717372809919364,0.209703490659022,-0.0756861755550891,-1.33600043473211,-1.42178247356296,0,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,1,58,3,-0.636873224589751,0.293354238342021,-0.00874452006681625,-0.141096421269792,-0.301953366960023,-0.455240317383978,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,2,58,2,-0.636873224589751,0.293354238342021,0.318927496021941,0.251365053018424,0.666090696486188,0.235146937029581,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,2,58,3,-0.636873224589751,0.717372809919364,-0.500252544199952,-0.926019369846222,-0.829977401567047,-0.0410079647358427,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,1,58,1,-0.636873224589751,0.152014714482907,-0.281804533474115,-0.402737404128602,0.292073671972879,0.511301838795004,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,3,58,3,-0.636873224589751,-0.130664333235322,-0.500252544199952,-0.533557895558007,-0.169947358308267,-0.0410079647358427,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,2,58,2,-0.636873224589751,-0.130664333235322,-0.937148565651628,-1.05683986127563,0.0500626561113266,-0.179085415618554,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,2,58,1,-0.636873224589751,0.293354238342021,-1.100984573696,-1.44930133556384,0.160067663321123,-0.731395219149401,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,3,58,1,-0.636873224589751,0.0106751906237926,-1.15559657637746,-1.38389108984914,-1.38000243761603,0.373224387912292,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,3,58,1,-0.636873224589751,0.152014714482907,-1.15559657637746,-1.44930133556384,-0.499962379937657,-0.179085415618554,1,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,2,58,2,-0.636873224589751,0.293354238342021,-1.3740445871033,-1.77635256413735,0.160067663321123,-0.0410079647358427,0,NA,NA,1,0,-0.410174953068394,-1.44578085223187,0,1,1.05054003634016
61,2,58,2,-0.54579961974851,0.152014714482907,-0.336416536155573,-0.729788632702114,-0.235950362634145,-1.28370502268025,0,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,1.43594729506866
61,1,58,2,-0.54579961974851,0.293354238342021,-0.336416536155573,-0.533557895558007,0.732093700812066,0.925534191443139,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,1.43594729506866
61,2,58,1,-0.54579961974851,0.434693762201135,-0.609476549562871,-1.05683986127563,0.314074673414839,0.649379289677716,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,1.43594729506866
61,1,58,1,-0.54579961974851,0.293354238342021,-0.554864546881411,-0.729788632702114,0.24807166908896,1.20168909320856,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,1.43594729506866
61,2,58,2,-0.54579961974851,0.434693762201135,0.701211514792156,0.70923677302134,0.9301027137897,1.06361164232585,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,1.43594729506866
61,1,58,2,-0.54579961974851,-0.130664333235322,0.209703490659022,0.055134315874316,0.864099709463823,1.06361164232585,1,NA,NA,1,0,-0.410174953068394,-0.898236845265336,0,1,1.43594729506866
